"trade_year","from_iso3","to_iso3","sector","trade_value"
2005,"CZE","HUN","Water Transport",7822591
2005,"JPN","BGR","Communications",240658
2005,"LUX","ESP","Water Transport",6055793.33333333
2005,"LTU","DNK","Hospitality",45405473
2005,"TUR","DEU","Other Services",170466650
2005,"GRC","EST","Education",126228
2005,"NZL","GBR","Other Services",29935229
2005,"HKG","ITA","Public Services",25953400
2005,"SRB","MHL","Other Services",1344500
2005,"FRA","GRC","Financial Services",70050586
2005,"FIN","DNK","Inland Transport",187702460.833333
2005,"THA","NLD","Wholesale Trade",9392181.5
2005,"RUS","IRL","Communications",23944198
2005,"DNK","ITA","Utilities",114234283.333333
2005,"EST","RoW","Vehicle Trade",11487722
2005,"MEX","USA","Hospitality",10125000000
2005,"CHN","SRB","Water Transport",2008500
2005,"POL","AUT","Construction",93196300
2005,"BEL","ITA","Retail Trade",1177340600
2005,"BDI","RoW","Financial Services",92172
2005,"CHN","LTU","Public Services",1153746
2005,"NLD","IND","Inland Transport",26769555.8333333
2005,"YEM","RoW","Other Services",8670000
2005,"BRA","BGR","Vehicle Trade",50333.8333333333
2005,"AUS","VNM","Other Services",12207198
2005,"EST","CZE","Business Services",989180
2005,"DEU","NLD","Transport Services",1268153906
2005,"SVN","SRB","Wholesale Trade",886666.666666667
2005,"RoW","LAO","Hospitality",5000000
2005,"SWE","CAN","Wholesale Trade",11756103.6666667
2005,"DEU","MYS","Other Services",161029050
2005,"ITA","IRL","Utilities",12780083.3333333
2005,"RUS","LKA","Water Transport",3262.5
2005,"AUT","GBR","Vehicle Trade",55494267.6666667
2005,"BEL","IDN","Vehicle Trade",786466.666666667
2005,"HUN","BEL","Water Transport",11993616.6666667
2005,"HRV","SVK","Communications",3484834
2005,"SRB","GBR","Retail Trade",36538000
2005,"SWE","LTU","Hospitality",84418152
2005,"MDA","SRB","Real Estate",9000
2005,"IRL","MEX","Real Estate",589850
2005,"FRA","ISR","Utilities",8651133.33333333
2005,"NGA","CYP","Wholesale Trade",10224
2005,"ISR","EST","Business Services",437079
2005,"BRA","SWE","Real Estate",7117130
2005,"THA","ROU","Air Transport",54266.1666666667
2005,"RoW","CAF","Utilities",8136634.33333333
2005,"HUN","EST","Education",69602
2005,"RUS","BHS","Business Services",25008402
2005,"FRA","HUN","Air Transport",112004454.666667
2005,"SWE","HKG","Utilities",1864122.66666667
2005,"POL","IND","Business Services",72724375.5
2005,"IDN","LUX","Financial Services",7432110
2005,"ITA","KOR","Construction",2359400
2005,"BEL","MAR","Other Services",3539100
2005,"EST","FIN","Health",2561129
2005,"ROU","IRL","Other Services",10751196
2005,"FRA","CHL","Communications",1179700
2005,"VEN","NLD","Hospitality",8820617
2005,"LKA","RoW","Wholesale Trade",112230015.666667
2005,"ITA","NZL","Vehicle Trade",1179700
2005,"LTU","CHE","Utilities",36374.1666666667
2005,"BLR","LVA","Vehicle Trade",6707500
2005,"SWE","THA","Air Transport",12772809.3333333
2005,"KEN","RUS","Other Services",93798
2005,"LUX","MEX","Air Transport",3716055
2005,"KGZ","KAZ","Real Estate",2685802.5
2005,"TUR","BEL","Wholesale Trade",12190233.3333333
2005,"EGY","POL","Wholesale Trade",2199354
2005,"BRN","RoW","Water Transport",52179000
2005,"BLR","SRB","Hospitality",315000
2005,"ITA","ISL","Air Transport",2556016.66666667
2005,"CAN","RUS","Other Services",14147470.5
2005,"FRA","ITA","Real Estate",586310900
2005,"KGZ","BGD","Vehicle Trade",260.833333333333
2005,"POL","LVA","Transport Services",29458289
2005,"CZE","LVA","Wholesale Trade",564879.666666667
2005,"NOR","IND","Other Services",2945711
2005,"NOR","KGZ","Vehicle Trade",5834.83333333333
2005,"PRT","LTU","Other Services",24184
2005,"IRL","LUX","Utilities",3932333.33333333
2005,"SVN","MYS","Hospitality",31851
2005,"SRB","BIH","Health",7903000
2005,"AUS","RoW","Other Services",3326842955
2005,"RUS","CYP","Construction",82580
2005,"CYP","GBR","Vehicle Trade",64120430.6666667
2005,"ROU","CYP","Vehicle Trade",344275.833333333
2005,"IRL","RUS","Real Estate",1582701
2005,"ETH","RoW","Water Transport",77607300.6666667
2005,"USA","CHN","Public Services",96000000
2005,"LBN","RUS","Transport Services",62699
2005,"RoW","ISL","Communications",40836495
2005,"BGR","LTU","Inland Transport",1756770.5
2005,"BDI","RoW","Air Transport",1070484.83333333
2005,"ARE","KOR","Inland Transport",41433333.3333333
2005,"ESP","LUX","Utilities",2890265
2005,"ZAF","USA","Wholesale Trade",41666666.6666667
2005,"ESP","RUS","Real Estate",716253.5
2005,"HRV","SRB","Business Services",13359500
2005,"LTU","ISL","Retail Trade",48368
2005,"SVK","DNK","Wholesale Trade",4142516.5
2005,"DEU","LVA","Real Estate",589850
2005,"AUS","RoW","Financial Services",252536411
2005,"IRQ","KGZ","Utilities",664.666666666667
2005,"LUX","RUS","Air Transport",9301283
2005,"NAM","RoW","Business Services",3073297.5
2005,"SRB","LUX","Water Transport",8833.33333333333
2005,"LVA","SVN","Other Services",1718234
2005,"ISR","ITA","Vehicle Trade",18678583.3333333
2005,"SVN","MAR","Inland Transport",619341.666666667
2005,"SGP","DNK","Air Transport",124617216.5
2005,"HUN","CHE","Communications",9438
2005,"MLT","FIN","Vehicle Trade",98308.3333333333
2005,"RUS","USA","Hospitality",665969996
2005,"HRV","JPN","Other Services",238889.5
2005,"ROU","BGR","Business Services",8358764.5
2005,"FRA","GRC","Air Transport",162006234.833333
2005,"PHL","RoW","Hospitality",6795000000
2005,"BEL","POL","Transport Services",96475866
2005,"DNK","NOR","Other Services",267705193
2005,"POL","ESP","Communications",6451779
2005,"SWE","AUT","Health",1179700
2005,"THA","KGZ","Business Services",12028
2005,"SVN","PRT","Retail Trade",259534
2005,"BLZ","RoW","Utilities",4952665
2005,"SRB","MYS","Communications",2000
2005,"CZE","MYS","Vehicle Trade",1598296.83333333
2005,"ARG","LTU","Inland Transport",89067.1666666667
2005,"BEL","NLD","Business Services",3861497854
2005,"MLT","TUR","Education",194651
2005,"CAN","HRV","Utilities",1009626.66666667
2005,"KGZ","IRN","Wholesale Trade",29657.6666666667
2005,"GRC","KOR","Other Services",5167086
2005,"CZE","SGP","Air Transport",2474814
2005,"MLT","USA","Business Services",5602395
2005,"BFA","RoW","Inland Transport",218963.666666667
2005,"SVK","MLT","Business Services",381633.5
2005,"EST","ROU","Vehicle Trade",108532.333333333
2005,"ISL","CZE","Health",4719
2005,"LTU","BLR","Financial Services",54000
2005,"DEU","DNK","Public Services",7655073
2005,"GRC","BRA","Retail Trade",35391
2005,"CAN","HND","Air Transport",137540.666666667
2005,"POL","RoW","Vehicle Trade",863832769
2005,"CZE","AUS","Communications",988588
2005,"SWE","BEL","Retail Trade",473546916
2005,"NLD","LVA","Hospitality",4301186
2005,"SRB","AUS","Vehicle Trade",1029884.33333333
2005,"TUR","SVK","Education",153361
2005,"AUT","AUS","Retail Trade",15336100
2005,"NLD","SRB","Vehicle Trade",14833.3333333333
2005,"RUS","KHM","Vehicle Trade",80635.5
2005,"EGY","HUN","Air Transport",5112033.66666667
2005,"JOR","RUS","Vehicle Trade",93758.6666666667
2005,"CHL","SVN","Vehicle Trade",786.5
2005,"DNK","EGY","Real Estate",158080
2005,"DEU","SVN","Financial Services",27990742
2005,"GBR","MLT","Real Estate",18762538.5
2005,"CYP","RUS","Business Services",995983722.5
2005,"DNK","CZE","Wholesale Trade",3322821.66666667
2005,"RUS","BRA","Air Transport",898390.833333333
2005,"MNE","RoW","Other Services",36425058.5
2005,"DNK","TUR","Hospitality",11240182
2005,"DNK","SVK","Transport Services",11308604
2005,"HUN","SWE","Inland Transport",3632297.33333333
2005,"RoW","IRL","Wholesale Trade",19465050
2005,"DNK","IDN","Air Transport",16516194
2005,"LVA","EST","Air Transport",15629846.1666667
2005,"FRA","POL","Wholesale Trade",27906590
2005,"FIN","DEU","Construction",320878400
2005,"SVN","ESP","Utilities",1543834
2005,"RoW","IRQ","Public Services",668400000
2005,"AUT","MEX","Business Services",8257900
2005,"JPN","GRC","Public Services",2536355
2005,"ITA","FRA","Air Transport",762676050
2005,"GBR","KGZ","Education",1280272
2005,"HUN","NZL","Communications",37750
2005,"CZE","NLD","Retail Trade",177356098
2005,"LTU","CYP","Other Services",1205653
2005,"PHL","GBR","Air Transport",87410462.1666667
2005,"RUS","UGA","Vehicle Trade",4050
2005,"USA","PRK","Water Transport",301833333.333333
2005,"SRB","CHN","Transport Services",40000
2005,"ISR","LUX","Hospitality",353910
2005,"NLD","SVN","Communications",7540643
2005,"RoW","SDN","Air Transport",112613500
2005,"CHL","SRB","Communications",14000
2005,"KGZ","RoW","Public Services",21989526
2005,"NLD","SGP","Construction",135532194
2005,"RoW","WSM","Business Services",6411000
2005,"EGY","ITA","Real Estate",7668050
2005,"MAC","RoW","Wholesale Trade",66496525.8333333
2005,"AUT","NLD","Communications",109859563
2005,"AUS","KGZ","Business Services",263225
2005,"FRA","ZAF","Other Services",127407600
2005,"GEO","KGZ","Retail Trade",170000
2005,"LUX","IND","Hospitality",825790
2005,"GBR","PRT","Health",1724721
2005,"FIN","EST","Health",339754
2005,"POL","HRV","Inland Transport",6165506.66666667
2005,"FIN","BGR","Retail Trade",1206833
2005,"RoW","FRA","Communications",2066834400
2005,"JPN","HUN","Public Services",6115565
2005,"CYP","AUS","Retail Trade",634679
2005,"CHN","SVK","Hospitality",213526
2005,"AUS","AUT","Communications",2359400
2005,"POL","KOR","Public Services",1500000
2005,"BEL","RUS","Communications",22306199
2005,"MKD","KGZ","Air Transport",74
2005,"ISR","POL","Other Services",4840308
2005,"POL","DNK","Education",880056
2005,"FRO","RoW","Other Services",25340175
2005,"NIU","SRB","Hospitality",3000
2005,"LTU","IRL","Vehicle Trade",954377.333333333
2005,"IRL","SVN","Inland Transport",320486.833333333
2005,"USA","CAN","Inland Transport",906530153
2005,"CHN","AZE","Hospitality",4046000
2005,"KGZ","CAF","Transport Services",507964
2005,"AUT","RUS","Business Services",146856521
2005,"ZAF","CYP","Air Transport",1008447.83333333
2005,"PRK","RUS","Inland Transport",464821.833333333
2005,"THA","RoW","Other Services",2436540742.5
2005,"BHS","SRB","Utilities",2500
2005,"LTU","FIN","Water Transport",10914191.1666667
2005,"KNA","RoW","Wholesale Trade",1860788.83333333
2005,"NOR","CZE","Financial Services",1025160
2005,"CYP","NLD","Communications",1021620
2005,"KGZ","KOR","Vehicle Trade",5047.83333333333
2005,"NLD","CHN","Utilities",74585746
2005,"ESP","SVN","Inland Transport",2009618.83333333
2005,"MAR","LUX","Water Transport",294925
2005,"MYS","DNK","Inland Transport",8074457.5
2005,"KGZ","TJK","Communications",118150
2005,"RoW","ECU","Hospitality",857258238
2005,"FRA","IND","Retail Trade",240658800
2005,"LTU","FRA","Retail Trade",9841057
2005,"EGY","GRC","Air Transport",6466722.16666667
2005,"ITA","FRA","Financial Services",252455800
2005,"RoW","SWE","Business Services",332155156.5
2005,"KGZ","JPN","Health",3988
2005,"RUS","BRA","Financial Services",199945
2005,"NZL","HUN","Inland Transport",5505.33333333333
2005,"CYP","CAN","Health",41290
2005,"DNK","IDN","Financial Services",1899318
2005,"LVA","EST","Financial Services",1824996
2005,"ZAF","SWE","Water Transport",9192616.66666667
2005,"DEU","SVN","Air Transport",47907618.6666667
2005,"DEU","POL","Business Services",1059324003
2005,"TUN","DZA","Wholesale Trade",2081727
2005,"BLR","SVK","Water Transport",269954.666666667
2005,"DEU","AUS","Construction",250096400
2005,"URY","CZE","Business Services",31262
2005,"RoW","SDN","Financial Services",13367944
2005,"BEL","KGZ","Wholesale Trade",132997.166666667
2005,"LVA","NLD","Utilities",594568.833333333
2005,"AUS","NOR","Water Transport",371522527
2005,"DNK","RoW","Water Transport",45048298480.6667
2005,"RoW","ROU","Public Services",176584574
2005,"LTU","BLR","Air Transport",10907500
2005,"JPN","CAN","Vehicle Trade",82524365.3333333
2005,"RoW","DEU","Business Services",87958432000
2005,"EST","CHN","Hospitality",3653532
2005,"CZE","SGP","Financial Services",414075
2005,"RUS","ARG","Public Services",158090
2005,"RoW","BRA","Utilities",848188515
2005,"NLD","HRV","Business Services",37204790
2005,"SRB","AFG","Business Services",12000
2005,"SVN","LUX","Business Services",370426
2005,"SRB","CZE","Inland Transport",16273333.3333333
2005,"SWE","SVK","Public Services",1467546
2005,"HUN","HRV","Health",5738061
2005,"GBR","HKG","Transport Services",17251932
2005,"GBR","BGR","Hospitality",134750054
2005,"ROU","HKG","Inland Transport",217261.5
2005,"BGR","NGA","Inland Transport",140384.833333333
2005,"ISL","DNK","Communications",5700311
2005,"VEN","RUS","Water Transport",424905.666666667
2005,"GBR","FRA","Inland Transport",1407099758.66667
2005,"ROU","FRA","Transport Services",145864006
2005,"RUS","SDN","Utilities",2891615.16666667
2005,"EGY","HUN","Financial Services",42469
2005,"THA","JPN","Inland Transport",79584331.5
2005,"BLR","AZE","Water Transport",186000
2005,"ITA","AUT","Public Services",3539100
2005,"POL","SWE","Health",880056
2005,"GBR","ITA","Public Services",231044245
2005,"ZAF","CYP","Financial Services",163978
2005,"EGY","KGZ","Transport Services",5220
2005,"EST","LVA","Utilities",4870195.33333333
2005,"TKM","RUS","Public Services",58755
2005,"RUS","THA","Water Transport",3297641.83333333
2005,"FRA","SGP","Water Transport",248916700
2005,"HUN","KOR","Other Services",33852081.5
2005,"FRA","EGY","Utilities",32245133.3333333
2005,"SRB","MKD","Construction",11524000
2005,"EGY","GRC","Financial Services",1569001
2005,"ECU","RUS","Retail Trade",8075
2005,"SWZ","RoW","Wholesale Trade",1698240.66666667
2005,"KOR","LTU","Inland Transport",2031639.5
2005,"NOR","CZE","Air Transport",5997201.33333333
2005,"HUN","BRA","Retail Trade",1502939
2005,"AUS","NLD","Wholesale Trade",29877672
2005,"RUS","MDA","Real Estate",174511.5
2005,"NZL","GRC","Inland Transport",269364.833333333
2005,"GRC","SWE","Inland Transport",15751158.3333333
2005,"SVK","KOR","Retail Trade",3423489
2005,"AUT","ESP","Real Estate",5308650
2005,"CUB","RUS","Public Services",1061
2005,"HRV","LUX","Wholesale Trade",19661.6666666667
2005,"SVK","BRA","Other Services",30672
2005,"JPN","DEU","Transport Services",752648600
2005,"GRC","NZL","Communications",23594
2005,"MKD","KGZ","Financial Services",13
2005,"CYP","AUT","Wholesale Trade",5112033.33333333
2005,"SVK","SRB","Water Transport",2894333.33333333
2005,"LVA","BGR","Wholesale Trade",40306.5
2005,"ZAF","ITA","Wholesale Trade",8257900
2005,"LTU","IND","Utilities",8061.33333333333
2005,"FRA","NZL","Retail Trade",2359400
2005,"LBY","RUS","Transport Services",38490
2005,"RoW","MKD","Inland Transport",223724206.5
2005,"TUR","ROU","Communications",5211914
2005,"RUS","AUS","Water Transport",5524198.66666667
2005,"RoW","HUN","Wholesale Trade",10645219.5
2005,"GBR","SRB","Air Transport",8752500
2005,"SAU","KOR","Inland Transport",41600000
2005,"NLD","UKR","Other Services",12710678
2005,"KOR","NOR","Communications",500000
2005,"RUS","AIA","Retail Trade",626851
2005,"USA","IDN","Vehicle Trade",40000000
2005,"KOR","HRV","Retail Trade",17215362
2005,"RUS","AGO","Vehicle Trade",483790.833333333
2005,"HUN","ESP","Business Services",449935222
2005,"MAR","POL","Public Services",1760112
2005,"RoW","BDI","Health",2168765
2005,"RoW","BRB","Construction",3400000
2005,"POL","CHE","Business Services",1468135.5
2005,"SRB","UGA","Water Transport",166.666666666667
2005,"KGZ","RUS","Wholesale Trade",948318.5
2005,"HUN","TUR","Vehicle Trade",1918978.66666667
2005,"SGP","JPN","Vehicle Trade",456538984.666667
2005,"AUT","CYP","Inland Transport",4185969
2005,"SWE","CHL","Water Transport",955865490.833333
2005,"LUX","NZL","Hospitality",353910
2005,"VEN","CZE","Public Services",696024
2005,"LTU","GRC","Vehicle Trade",1789211.66666667
2005,"FRA","NGA","Business Services",183443350
2005,"ISR","USA","Vehicle Trade",159000000
2005,"RUS","ITA","Hospitality",675968100
2005,"LTU","EST","Water Transport",11488704.8333333
2005,"AUS","BGR","Utilities",60361.3333333333
2005,"CRI","RoW","Air Transport",465756862
2005,"HUN","IND","Communications",123869
2005,"ITA","EGY","Financial Services",23594000
2005,"DNK","MLT","Inland Transport",685602.666666667
2005,"RUS","YEM","Water Transport",25650.1666666667
2005,"ROU","SVK","Real Estate",91427
2005,"RUS","BGR","Public Services",208978
2005,"SYC","RUS","Communications",4888800
2005,"DEU","THA","Construction",115610600
2005,"AUS","LTU","Transport Services",1244583
2005,"SGP","SWE","Public Services",1778988
2005,"USA","POL","Transport Services",65978262
2005,"LTU","HUN","Vehicle Trade",123671.833333333
2005,"IND","SRB","Utilities",26833.3333333333
2005,"RoW","DJI","Wholesale Trade",8833333.33333333
2005,"GBR","ARG","Hospitality",120763530
2005,"PRT","RoW","Transport Services",1726750484
2005,"SVN","DNK","Water Transport",32348947.1666667
2005,"GRC","LUX","Utilities",405030.333333333
2005,"ITA","RoW","Business Services",30426822400
2005,"MKD","SRB","Education",212000
2005,"KGZ","UZB","Education",619964
2005,"GRC","RUS","Real Estate",135735
2005,"PYF","RUS","Transport Services",2992
2005,"TUR","AUT","Air Transport",31458666.6666667
2005,"RoW","CZE","Construction",361394016
2005,"LVA","FIN","Air Transport",8421878
2005,"NOR","CHE","Other Services",294335
2005,"RoW","GRC","Wholesale Trade",1504117.5
2005,"RUS","HRV","Wholesale Trade",106173
2005,"SRB","UKR","Financial Services",57000
2005,"GBR","EGY","Inland Transport",37092127.3333333
2005,"RoW","OMN","Inland Transport",67333333.3333333
2005,"ROU","ZAF","Air Transport",54266.1666666667
2005,"SVN","CHN","Health",4719
2005,"ROU","GBR","Inland Transport",162645434.666667
2005,"JPN","IRL","Public Services",1179700
2005,"RoW","CMR","Communications",46757000
2005,"BRA","POL","Water Transport",1125040
2005,"BGR","JPN","Transport Services",2654325
2005,"ITA","SRB","Inland Transport",19246166.6666667
2005,"KGZ","TUR","Other Services",357152
2005,"MLT","AUS","Communications",1139590
2005,"RUS","CIV","Vehicle Trade",2099989
2005,"SRB","UZB","Construction",5358000
2005,"RoW","ESP","Inland Transport",55445900
2005,"RoW","EGY","Communications",405500000
2005,"CYP","THA","Retail Trade",7034552
2005,"NLD","BEL","Transport Services",1055831500
2005,"HKG","USA","Public Services",40000000
2005,"TUR","ITA","Inland Transport",302199816.666667
2005,"GRC","IND","Communications",23594
2005,"DEU","NGA","Wholesale Trade",14156400
2005,"USA","CYP","Health",5502121
2005,"CHN","DNK","Wholesale Trade",86833391.5
